comment,n_star,date_time,label,positive_count,neutral_count,negative_count
máy mua gần đc number năm dạo gần game hơi chậm vs hơi giật lag vs cã máy nóng ko sử_dụng thời_điểm mua giá number h còn number còn camera ít ihi nào sử_dụng ko pt lỗi mấy bạn kia ns ko ns chung ổn cã mặt lưng kính hỗi bữa làm bể hỏi tgdd nv bảo đem máy về hãng mới thay đc,4,29/04/2020,Negative,1,1,2
máy ngon chủ_yếu dùng nghe gọi giá hơi chát tuy_nhiên iphone dùng number năm tốt mua,5,23/04/2020,Neutral,1,0,1
mới mua samsung anumber trải nghiệm lướt wed nhanh camera đẹp pin trâu nhân_viên phục_vụ nhiệt_tình thank,5,31/07/2019,Positive,4,0,0
máy tốt mượt pin sạc nhanh phần trình_duyệt hình lỗi web baomoicom đọc văng,5,4/7/2020,Positive,2,1,0
mới mua trả_góp number ₫ tgdd nguyễn hoàngmáy thấy ỗnko lỗi j cả giảm numberk còn numberk,5,30/04/2020,Positive,2,0,0
cuộc_gọi đến phần_mềm mặc_định tắt thông_báo khg thể nhận cuộc_gọi cài_đặt bật thông_báo vs củ chuối,3,16/06/2020,Negative,0,0,2
điện_thoại quá tốt pin xài cả ngày mới hết loa to màn_hình đẹp màu_sắc rực_rỡ sắc nét chơi game lq ff max setting giật lag bắt wifi tốt camera ok mọi người mua anumber nhìu bạn bảo đt kia nhỉ mình xài máy ok number nhân_viên tgdđ tam_quan nhiệt_tình,5,6/3/2020,Positive,7,0,0
mình mới mua về tính_năng điện_thoại dễ sử_dụng cỡ chữ to dễ nhìn loa nghe to giá rẻ dùng nghe gọi ok thể sài thẻ_nhớ nghe nhạc nhân_viên giao hàng đmx khỏi chê tận_tâm đến tận tâmrất hài_lòng,5,10/11/2019,Positive,4,0,0
mới mua thấy dùng tốt pin khoẻ cam chụp đẹp mới_đầu_đọc comment thấy khen chê xem thấy ưng quá mình ghét oppo máy number triệu dùng cổng sạc usb nhân_viên đmx dễ_thương lắm,5,21/06/2019,Positive,4,0,0
máy mua về cảm_thấy pin tụt hơi nhanh chán nhất máy mạng chậm trong còn tốc_độ cao chơi liên_quân giật ping liên_tục,3,16/05/2019,Negative,0,0,3
xài đc number tháng cảm_thấy hài_lòng pin number tụt khá nhanh number xem youtube lướt wed numberh liên_tục còn khoảng number mấy đêm đến sáng còn number mấy camera lỗi k sf đc chán thật lần đâu xài hãng xiaomi v thất_vọng quá,1,28/06/2020,Negative,0,0,4
vsmart active number chụp hình chơi game quá tuyệt_vời numbertr mình chơi game pubg mobile liên_quân khác máy giá numbertr đâu máy dành mấy ace nào tìm máy chơi game mình máy hợp giá máy mạnh,5,13/02/2020,Positive,2,1,0
tôi mới mua ság máy chạy siêu mượt ko hiện_tượng giật hay lag pin ổn_định vân tay tuyệt_vời khuôn_mặt tuyệt_vời chơi game bao ngon anh_em yên_tâm sử_dụng con anumbers hiểu sao bạn chê thậm_tệ vậynhân viên chu_đáo nhiệt_tình,5,29/04/2020,Positive,5,0,0
sản_phẩm iphone numberplus thiết_kế đẹp mẩu mả sang_trọng pin sử_dụng sáng đến tối vẩn còn number,5,12/9/2018,Positive,2,0,0
máy mới mua sao sạc pin nóng quá tắt nguồn sạc nóng máy cũ sử_dụng ngta đâu nóng biết sử_dụng lâu_dài nóng thế ảnh_hưởng,3,11/4/2020,Negative,0,0,1
thiết_kế đẹp pin trâu màn_hình ngon đúng tiêu_chuẩn quá tuyệt_vời đáng đồng_tiền sam sung còn hay cập_nhật android mấy hãng china,5,26/04/2019,Positive,5,0,0
ai xài nóng máy nhanh tuột pin ko mới mua về chơi number trận liên_quân number tuột xuống còn number máy lỗi ko mọi người,5,18/10/2019,Negative,0,0,1
e mới mua number con ip number màu xanh đẹppin trâu chơi game bao mượt tốt hơn hằn ip khác kể_cả xsm thua xíu về màn_hình mn mua trai nghiệm ạ tuyệt_vời,5,1/4/2020,Positive,4,0,0
mk dùng đc mấy ngày mướt xong tình_trạng lướt đua chậm nhấn ứng_dụng toàn khởi_động máy mới mướt bt mk number đổi number r tình_trạng ai mk k,4,4/6/2020,Negative,0,0,1
bác nói sao tui sài thấy tốt ok về mọi mặt game nặng hơi lag xíu hoi,5,2/3/2020,Neutral,1,0,1
mình mua máy dc number ngày r_vẻ pin tuột nhanh camera lỗi k đc màn_hình bấm ăn,3,26/04/2020,Negative,0,0,3
tất_cả tạm ổn pin xuống hơi nhanh bắt wifi hơi kém xíu chs game mượn khỏi chê luôn,4,17/03/2020,Negative,1,1,2
mua chơi game ok gọi video chụp ảnh đừng nhà mua máy xong gọi video ny nữ chả nhận cực_kỳ xấu luôn,1,14/07/2019,Neutral,1,0,1
quá ngon quá rẻ tự_hào việt nam ủng_hộ bác vượng bán giá người việt nam sử_dụng smartphone việt namchứ bán giá lẽ ko lời_lỗ,5,29/02/2020,Positive,3,0,0
cảm_thấy thất_vọng màn_hình lcd tft quá tệ hình_ảnh nhạt phết chi_tiết khác máy đạt yêu_cầu ko mua con mọi người ạ hơi hối_hận ko xem kỹ máy mua,1,1/6/2020,Negative,0,0,2
tui thấy xịn sò òi nhìn sang_trọng dòng cao_cấp về độ bền thời_gian mới biết dc,5,27/12/2019,Positive,2,0,0
mới mua number ngày xài mọi thứ ổn thích giá rẻ cảm_ứng mượt mạng coi tin_tức ok lun chơi vài game nhè_nhẹ ko giật lắc,5,21/07/2020,Positive,4,0,0
điện_thoại em mới mua khoảng number tuần sao bluetooth đi hơi xa nó yếu ạ nó vấp,5,6/12/2019,Negative,0,0,1
máy thiết_kế đẹp pin trâu khỏe ngoài sạc nhanh đi kèm cực tiện_lợi camera numbermp chụp ảnh đẹp nét thêm camera góc rộng giúp tôi chụp hình thêm góc hơn quá ưng_ý cảm_ơn nhân_viên tgdd tư_vấn sản_phẩm quá tốt rẻ numbertrnumber,5,10/6/2020,Positive,6,0,0
sản_phẩm tệmạng quá kém ưkschán khuyên ae k tin_tưởng sản phâm nàymtổi dùng number tháng giờ vất r,1,11/7/2020,Negative,0,0,2
máy lổinói video tiếng khôngloa kémsac phin k bằng oppo fnumber nua,3,25/03/2020,Negative,0,0,3
camera gọi zalo messenger mờ gọi tỗng đài hai lần một lần bảo mang kiểm_tra lần bảo lỗi hết máy,1,7/6/2019,Negative,0,1,1
biết_mấy ông sao máy t pin numberma tuột nhanh quá biết lỗi pin k,3,3/5/2020,Negative,0,0,1
tuyệt_vời,5,6/11/2019,Positive,1,0,0
xài thấy ok tiếc loa hơi nhỏ nhân_viên phục_vụ tân tình tốt number sao,5,27/03/2020,Positive,2,0,1
sản_phẩm dùng ổn mình hỏi miếng màng hình miếng dán cường_lực hay chi miếng dán thường thôi,4,1/11/2019,Positive,1,0,0
tôi tự_tin_dùng máy vivo ynumberc chiến liên_quân hới bất_kỳ game thủ nào nói mày vivo làm con_cả tuyệt_vời thêm number sao tôi number sao luôncảm ơn anh_chị tgdđ tư_vấn tôi mua máy ngon bổ rẻ,5,25/05/2020,Positive,4,0,0
máy giới_thiệu ban_đầu_đọc đánh_giá phân_vân quyết_định mua pin hao bình_luận nghe nhạc chụp hình ok tầm giá xài đc quá tốt,5,20/04/2020,Positive,4,1,0
máy quá chất_lượng tầm giá cầm tay dùng mượt pin sạc nhanh dùng gần number ngày mới hết chụp ảnh siêu đẹp,5,13/07/2020,Positive,5,1,0
máy mình mua đầu tình_trạng number pin giờ number mua dc numbertuan pin xài đến numbertieng pin yêu,3,19/01/2019,Negative,0,0,1
số chấm máy_ảnh ảo_ảnh chụp độ phân_giải thấp nhìn giả vân tay đc k tào_lao hết_sức ms mua về k thích mất_toi numbertr bạc,1,28/10/2019,Negative,0,0,4
khách_hàng thân_thiết giảm numberk còn numberk giá điện_thoại chắc vô đối sài máy xịn quen sài chip number nhân vuốt chờ chạy hơi lâu,5,9/2/2020,Positive,2,0,1
mình dùng con renonumberf hài_lòng anumber mắt mình mua tặng bạn gái mình hôm number một em chụp hình max đẹp nhất chụp đêm màu trắng xinh hợp con_gái bạn gái mình hài_lòng cảm_ơn tgdd cảm_ơn oppo nha,5,12/3/2020,Positive,4,0,0
tuyệt_vời chị nhân_viên nhiệt_tình sản_phẩm mới mua chua biết sao dùng thử,5,5/11/2019,Positive,1,0,0
sở_hữu note number nói_chung thật tuyệt thiết_kế vuông_vắn phù_hợp mình giảm_giá tuyệt_vời lo mất phí,5,11/1/2020,Positive,3,0,0
tui mua xem mem phán chắc tôi chuyển fnumber lành cam tuyệt nhất nghe gọi lướt okkhông vó nhu_cầu chơi game,2,3/10/2019,Positive,2,1,0
mua sài nguyên ngày đánh liên_quân thứ xem phim lướt xác thứ tối numberh còn number nha pin cực trâu sịn chơi dc liên_quân tót thứ quăng lầu number xuống trệt ko hư j nhé mua con lâu lau nó lag xíu ko sao cả,5,18/03/2020,Positive,4,0,0
chất_lượng clip youtube number khá mờ bắt_đầu thấy hơi nản camera hoàn_toàn thuyết_phục tốc_độ sạc pin tương_đối ok nói_chung tầm giá fan thích chơi game mới mua thôi còn người chơi game xem youtube mua samsung xem ngon hơn,3,31/01/2020,Negative,1,1,3
mựơt lắm nha bạn camera khỏi chê trong phân khúc còn về pin bth ko trâu lắm sp quá đạt giá rẻ,5,8/8/2019,Positive,4,0,1
mua number ngày nói_chung tạm ổnnhưng pin tụt quácó cách nào khắc_phục kođể chế_độ pin tụt mau,4,23/09/2019,Negative,0,1,1
mình khuyên ai mua máy ko cập_nhật miui cập_nhật giao_diện mới đổi đt bạn chậm nóng nhanh hảo pin chơi game ko còn mượt nói_chung tệ hơn đt nguyên_bản chia buồn ae nào cập_nhật bản mới nhất,2,16/03/2020,Negative,0,0,2
mình mua mấy ngày xem giá coi bao nhiu giảm thêm numberk máy ok hêt choi game thi khổi nốitiết pin mau hết quá nv nhiệt_tình,5,3/7/2020,Positive,4,0,1
tôi mua gần number năm sản_phẩm vài tháng game pubg liên_quân free fire khỏi bản mượt load cực nhanh chụp hình đẹp thiết_kế tuyệt number mặt_phẳng dòng redmi thường vát cong mặt đến hiện máy mượt pin trâu dùng vình thường đáng mua,5,17/11/2019,Positive,5,0,0
dùng number tháng thấy máy ok k sạc nhanh sạc toàn number tiếng mới đầy,4,16/02/2020,Neutral,1,0,1
bây_giờ mua giá khoản khuyến_mại add mình hiện ở đức thọ hà_tĩnh hãy gọi điện hoặc zalo tư_vấn giúp mình mua cha_mẹ dùng,1,25/01/2020,Neutral,0,1,0
điện_thoại vivo ynumber mình sử_dụng number tháng nút nguồn bấm ko ăn ko thể mở_màn_hình mình hỏi trường_hợp mình nằm trong chính_sách bảo_hành ko ạ thứ khác tốt ạ,5,16/04/2020,Negative,1,1,1
sử_dụng note number gần number tháng nói note number hoàn hảotôi yêu samsung,5,13/09/2019,Positive,2,0,0
máy sài ok cày game khỏe pin trâu cảm_ơn shoo tư_vấn tận_tình ạ luôn ghé ủng_hộ shop hơn,5,11/6/2020,Positive,4,0,0
sao nó hay văng vs chuông đt lớn lắm giốq đt trung quốc rè đổi đc k e mua phú quốc hôm number mong đc giải_đáp hoang_mang quá gửi đáh giá cũq k đc v,1,18/09/2019,Negative,0,0,2
thiết_kế đẹpcấu hình khủng mượt dù sử_dụng đc một năm,5,26/06/2018,Positive,2,0,0
múc em nó mua trả_góp cu bạn xài ô_tô kê trong tầm giá vượt_trội hơn mọi con khác d,5,15/02/2020,Positive,1,1,0
sản_phẩm tốtcam đẹp mượt chiến game ngon nhận_dạng mở khóa nhanh ổn trong tầm giá,5,19/04/2020,Positive,4,1,0
sao mới number năm rớt_giá ghế rớt hẳn number triệu thất_vọng thế hay chương_trình khuyến_mãi bên thế_giới di_động thôi,5,6/8/2020,Negative,0,0,2
dùng lướt web xem hình_ảnh điện_thoại quá fien nào hình_ảnh chụp mờ câm đe_xem hình_ảnh nt nghe gởi đọc báo,3,28/02/2020,Negative,1,1,1
điện_thoại đẳng_cấp nhất thế_giới chúc_mừng oppo mang đến lựa_chọn mới ai chán samsung iphone,5,5/5/2020,Positive,2,0,0
mua number tháng xài thấy mượt ngon_lành chơi game toàn max settings chạy mượt tuy hơi ấm nhẹ chụp hình bao đẹp luôn pin hao hơi nhanh chút tác vụ hằng ngày đủ cảm_ứng vân tay bảo_mật khuôn_mặt nhạy luôn nhìn_chung xứng_đáng tầm giá,5,7/6/2020,Positive,4,0,1
mình sử_dụng number tuần pin trâu sản_phẩm phù_hợp mức giá chụp hình đẹp máy mượt mình thấy hài_lòng,5,12/4/2019,Positive,4,1,0
m mới mua máy hôm number nay tuột mất numbertr thật bn máy sài mau tuột pin quá sáng đến chiều m gọi number cuộc dt lướt fb numberph mât hết number pin roi quá thất_vọng,1,12/6/2020,Negative,0,0,3
sp tốtchụp hìnhgamevideo call youtube facebook tốtvới giá tiền sản_phẩm tốt quá tuyệt,5,12/5/2020,Positive,3,1,0
điện_thoại quá tốt cả tuyệt_vời máy chạy nhanh chụp ảnh đẹp âm_thanh nghe nhạc giống nghe đầu đĩa,5,24/02/2020,Positive,4,0,0
nhìn_chung dùng tốt vs giá tiền điểm trừ pin xuống hơi nhanh dùng ko number ngày,3,13/04/2020,Negative,1,1,1
cảm_biến mở khoá vân tay tệmua đc number tuần k nhận vân tayphải xoá đi cài lạichơi game nặng liên_quân cảm_ứng k ănhơi hối_hận mua e,2,20/08/2019,Negative,0,0,3
kg kêt nói numberg hơi buồn camera lòi cao quá máy mượt hình_ảnh sắt nét noi chung tạm chất nhận,4,6/3/2020,Neutral,2,1,2
ổn về mọi mặt máy nhẹ nhỏ gọn hơn dài hơn tí máy khác hy_vọng coloros number android number ngon,5,9/3/2020,Positive,3,0,0
sản_phẩm ổn pin trâu chụp hình đẹp game liên_quân mượt tiếc vỏ nhựa giá tầm number triệu ngon,5,29/02/2020,Positive,4,1,1
chơi game đc number hôm tốt hôm thứ number chơi game đc tầm number phút máy nó nóng,1,16/08/2020,Neutral,0,1,0
pin trâu ngoài mua phí tiền xài number tháng lag kinh_khủng camera chụp hình màu xám xanh xài khoảng number tháng lần mở_màn_hình chờ number phút màn_hình mới sáng mua vể mới thấy hối hạn thật,1,6/8/2020,Negative,1,0,5
xài number tuần tạmchấp nhận tầm giá phù_hợp ai dè đơ màn hìnhxog gửi bảo_hành chạy chương_trình hsau đơ còn loạn màn mình co_giật ljng tungchuẩn đi trả,1,11/10/2019,Neutral,0,2,1
sao đt mới mua number ngày ma bàn_phím đơ vay troi còn thua con numbers cũ nt đơ giật bực_mình,2,31/12/2019,Negative,0,0,2
máy cầm_chắc_tay camera lồi ko ảnh_hưởng pin tốt máy hơi nóng chút tất_cả khá ổn,5,5/4/2020,Positive,3,0,1
máy_ảnh tệ ánh nắng thi trắng_tinh luônkhi quay video mau nhạt,2,4/6/2020,Negative,0,0,1
mua dùng vsmart live thấy tốt nghĩ con đoán tốt number sao giá cấu_hình máy ủng_hộ hàng vn,5,19/02/2020,Positive,4,0,0
máy to xạc nhanh pin tốt chơi game ổn nóng độ ổn_định sản_phẩm thực làm mình hài_lòng hay drop cuộc_gọi cảm_biến tiệm cận lỗi,2,14/06/2020,Neutral,2,0,2
sản_phẩm tuyệt_vời vì mình ko có nhu_cầu chơi game có thông_báo thì đèn ơ nút nguồn sáng hoài thì làm cách nào để tắt_qtv,5,23/06/2020,Positive,1,1,0
mua mih sợ ios number hao pin mạng nói bản number thực pin tốt ios dùng ổn_định ko thích bằng android ko nghịch đc thứ android màn_hình nhìn super amoled samsung,5,31/05/2018,Positive,3,0,2
máy sử_dụng number ngày mới sạc pin number lần lướt web zalo facebook gọi nhắn tintất cả đầy_đủ tiêu_hao number ngày sử_dụng trong giờ hành_chính sáng đến chiều cảm_biến vân tay nhạy nhận_diện khuôn_mặt nhạy chụp ảnh ok tốc_độ xử_lý nhanh mượt ổn_định nóng,5,10/1/2020,Positive,4,0,0
máy xài ok điểm kém vân tay nhạy khó mở khoá nhận_diện khuôn_mặt chờ camera bất_tiện,3,28/06/2020,Neutral,1,0,1
điện_thoại tốt loa lớn đẹp tuy_nhiên camera chụp đẹp cpu quá yếu dùng chơi game,5,19/12/2019,Positive,3,0,2
máy dùng mượt pin trâunhân viên nhiệt_tình vui_vẻ tiếc ko sạc nhanh sạc hơn numbertiêng mới đầy,5,6/12/2019,Positive,2,1,0
máy khá ngonkhá mượt nhg đôi liên_quân ko phản_hồipin máy trâuchơi game mát rượinói chúng máy ngón trong tầm giá,5,12/2/2020,Positive,3,1,0
pin tệ quá number sử_dụng đủ number ngày lướt wep thôinếu biết khỏi mua,1,1/11/2019,Negative,0,0,2
tính tới tính luiso đo máy kia cuối quyết_định hốt e mua buổi tối vắng khách vip lắmnumber number nv chăm_sóc luônmua máy nói vui nhiềuhi vọng chất_lượng máy đi đôi chất_lượng phục vụđmx sóc vengò quaokg,5,13/06/2020,Positive,1,0,0
công_nhận đt iphone numberlpus giá cao mọi thứ sài ok numberg wifi yếu thua một đt samsung cùi bắp,2,17/08/2019,Negative,1,0,2
chơi game quá tệ quá giật lác máy nhanh nóng thể chơi nổi mọi ng xem_xét kỹ hãy mua chip number thể chạy mượt pubg dù ở mức setting thấp nhất,1,26/07/2019,Negative,0,1,1
