comment,n_star,date_time,label
iphone cải_thiện tốt về vấn_đề pin apple a13 thật mạnh đứng đầu mẫu flaship con rog 2 mình nó ăn_đứt ở game nặng cam góc rộng xuất_sắc mình đánh_giá nó nằm con note10 sạc nhanh trợ_lí ảovv đối mình iphone 11 pro max thực một siêu phâm,5,25/12/2019,Positive
máy tạm ổn khay sim thẻ sd hơi lỏng chèn thêm mới pin sạc đầy hơn 3h vân tay mới cài nhạy lâu khó nhận xóa thêm thấy bình_thường thân máy hơi dày,3,22/07/2020,Neutral
mới mua đc gần 1 tuần máy ok chơi game xi đa ram 8g chơi pubg k đc hd trở_ram 8g nhái ram 8g đc hdr luôn r dùng chế_độ chơi game ghì lỗi game giật las kiểu lỗi mic đc pin trâu,4,19/07/2020,Positive
nhân_viên nhiệt tìnhmáy tốt trog tầm giapin trâuchơi game mượtchơi lq thể bắt dc cấu_hình caorất đáng mua,5,20/11/2019,Positive
nch ổn_áp trong tầm giá j chê dùng đc 1 tháng ko phí tiền đâu bác,4,4/5/2020,Positive
sản_phẩm tốt tôi hài_lòng về sản_phẩm điện_thoại samsung a11 cách phục_vụ hài_lòng,5,25/05/2020,Positive
sm ổn sài tốt màng hình hơi xấu thôi giá tiền cấu_hình ổn sài lâu hok biết xuống_cấp nhanh hok thôi,5,6/4/2020,Positive
câu hình ngon camera chuẩn quang trọng trải nghiệm thực_chất xiaomi mã danh_tiếng câu hình ngon giá rẻ thôi thực_chất trải nghiệm nó hoàng hảo mình nghĩ mình fan mi mình sử_dụng 4 tiết mi trải nghiệm nó hoàng hảo câu hình máy,5,13/10/2019,Positive
mẫu_mã nhìn đẹp tính mua mà thấy chê nhiều hơn khen giờ tạm_thời án binh bất_đông,3,19/01/2020,Positive
mình xài 3 ngày thấy máy pin trâu xài 2 ngày mới hết đầu mình đắn_đo mua giờ xài thấy ok máy mượt nhạy chụp hình đẹp mình k cày game lướt web chơi zing tiến thôi nói tóm túi_tiền hợp_thời_trang máy tầm trung_ok,5,3/5/2020,Positive
lừ nhau cáu hình cùi bắp màn hd cổng sạc micro usb thua hơn 4tr điên mua mặc_dù nó giá thấp máy hãng khác quá đắt đắt,1,2/3/2020,Negative
mấy đẹp câu hình tốt pin trâu đối mình ok sao thấy người chê mấy thế thế kìa quả,5,4/9/2019,Positive
sản_phẩm k tốt đt hay mắc lỗinên suốt ngày ranhưng về xài đc mấy ngày gặp lỗi khác,2,22/04/2020,Negative
mới lấy máy hồi sáng máy đẹp chơi game ngon giá 5990k giảm_giá còn 5020k ngon chơi liên_quân bật max setting sử_dụng lâu đánh_giá tới thôi,5,12/10/2019,Positive
pin tụt nhanh hơn máy androi khác chung tầm dung_lượng lâu_lâu xảy tình_trạng đơ máy dùng ứng_dụng dù nhẹ hay nặng bluetooth cực tệ trong kết_nối phát nhạc chập_chờn test dòng máy ngang cấu_hình hoặc thấp hơn cam call video hoặc chụp hình chỗ thiếu sáng chút tệ hẳn về chất_lượng,3,10/2/2020,Negative
mới mua hôm thấy mn chê bluetooth mình mới thử lag nghe giựt giựt thiệt chán màn_hình ám vàng xài iphone thử đổi dòng khác hối_hận quá đúng chẳng con nào dc ẻm iphone 8tr đi,2,23/01/2020,Negative
mua đc gần 2 tuần máy xài ổn khá mượt sắc nét vân tay tạm nchung tốt trong tầm giá khoảng pin ko trâu tưởng_tượng xài tầm 1 ngày chế_độ tiết_kiệm tầm 1 ngày rưỡi mình lướt web nghe nhạc hông chơi game,4,8/12/2019,Positive
mình mua dùng sản_phẩm tốt pin tốt hài_lòng nhân_viên nhiệt_tình,5,15/02/2020,Positive
mình mới mua ngày 12 trãi nghiệm thữ ok ngoại_hình đẹp cấu_hình mạnh chơi game mượt nha còn camera khỏi chê,5,1/2/2020,Positive
chip yếuchơi game lag nhân_viên tư_vấn tư_vấn kiểu trung_thực tư_vấn ram rom k tư_vấn chip về tìmhiểu mới biết chip yếu yếu hơn cả con thấp giá hơn hãng khác,1,12/5/2020,Negative
mới mua hom xài koi thấy độ phân_giải màn_hình quá kém pin trâu màu_sắc vỏ điện_thoại nói_chung ko ưng_ý lắm,2,18/03/2020,Negative
xài dc 1 tuần thấy khá ổn camera chụp đẹp pin ok sd đủ 1 ngày chơi game nói_chung trong tầm giá nv nhận dc bao_nhiêu quá ok,5,9/1/2020,Positive
mình mới mua 4 ngày nói_chung máy xịn xòvới giá tầm gần 3tr thế quá tốt nhân_viên tư_vấn tốt nhiệt_tình,5,27/03/2020,Positive
pin xài lâu sạc nhanh đầy mình chọn màu xanh bạn_bè ai khen hết chơi game ok chụp ảnh cực nét luôn nhân_viên nhiệt_tình quá trời,5,10/4/2020,Positive
mua hồi 84 máy tối sạc nhanh pin trâu game liên_quân max setting ko bật đc hd mượtcombat fps 5960 pubg mình ko chơi ko biết đánh_giá sử_dụng vài tháng xem sao đánh_giá tiếp thanks nv tgdd đước phục_vụ tận_tình dễ_thương,5,10/4/2020,Positive
pin nổi một ngày mới sạc pin tối hôm 24h sập nguồn sạc tiếp rõ chán,1,15/11/2019,Negative
máy chạy ko mượt 1 số trang_web lagđôi sử_dụng tự khởi_động,2,21/03/2020,Negative
hàng tốt nhân_viên tư_vấn nhiệt_tình tiếp_tục ủng_hộ thế_giới di_động lần,5,15/08/2020,Positive
mới hốt em nó tiếc màn_hình tft chụp hình camera trắng_bệch cãi mã thời thuợng,5,29/04/2020,Negative
pin trâu thiết_kế đẹp hiệu_năng chơi game mượt ổn_định cam hơi bệt mua ở tgdd phạm văn sáng thái_độ phục_vụ anh_chị nhân_viên tốt nhiệt_tình 5 sao,5,17/06/2019,Positive
dùng gần hai tháng khá ổn chơi game liên_quân hay pubg mobile khá ổn chơi chận liên_quân 3 4g hết khoảng 34 pin quá ngon tiếc xem youtobe k xem đc 1080 còn tất_cả đề oke,5,8/5/2020,Positive
hiển_thị kg đúng màu kg biết lỗi máy hay chíp đồ_hoạ rõ_ràng chọn kiểu chữ màu đỏ kg nổi màu,3,17/03/2020,Negative
điện_thoại sạc hệ_thống báo quá nóng chả biết lam sao ngờ tgdd kém quá,1,17/05/2020,Negative
máy xài ok pin trâu_bò thiết_kế đẹpcam tốt game mượt tội hay tắt nguồn quá ngày tắt nguồn 23 lần ai loi giống mình nhiêu luc muốn đập luôn máy đi máy vô kiểm_tra cầm về tiếp,3,11/4/2020,Positive
wifi bắt kém qúa tậm tà_tậm tịtphải khắc_phục đi dùng bực_mình lắm,2,9/3/2020,Negative
tuyệt_vời cầm nắm vặn cam đẹp mê_li pin 3k7 trâu bòđể 3 4 tiếng ko tụt mượt tác_dụng mượt nhanh_chóng con chip kirin980 8g 128g ae mua,5,16/04/2020,Positive
máy tự khởi_động vân tay chạm nóng_hổi máy đơ mở khoá,1,9/3/2020,Negative
mua xài 1tuần âm_thanh tốtcó kết_nối âm_thanh snapdragonchắc mọi người rỏ âm_thanh ảnh chụp tốtsắc nétchụp mùng tắt đènnổi rỏ sợi khôg chơi trò_chơi cao_cấp k bk nv tgdd củ chigiữ xetiếp thịkỷ thuậtquản lývui vẻcãm thấy hài_lòng,4,18/06/2020,Positive
mong samsung cập_nhật k còn loạn cảm_ứng còn tất_cả êm cảm_ứng khắc_phục quá êm,5,18/06/2019,Neutral
máy mượt chụp hình tốt riêng cục pin 3600 5 sao luôn nói_chung iphone cải_thiện pin dòng ip 7 ok tiết ko trang sạc nhanh,4,19/07/2017,Positive
mình sử_dụng a70 đươc 1 tháng máy sử_dụng tốt giá tiền vấn_đề lỗi mọi người nói ai ý_định mua mua đi đừng xem bình_luận chê băn_khoăn người ý_đồ khác mới chê,5,4/7/2019,Positive
máy ngon mượt camera đẹp pin hởi hẻo bù sạc nhanh mong bản pro k qá mắc đời thêmm,5,2/5/2020,Positive
tuyệt_vời cầm_hơi tay pin trâu mọi người mua đánh_giá mình 10 ngày sử_dụng,5,15/11/2019,Positive
android 10 hết pin nhanh quá ai giống mình ko ạ cách nào khắc_phục k,4,31/07/2020,Negative
mới mua máy ổn sóng đt yếu wifi yếu mng đánh_giá quá tốt 1 đt việt,5,16/03/2020,Neutral
máy ổn pin k trâu lắm đủ dùng 1 ngày nhân_viên phục_vụ tốt chơi game k giật hơi nóng 1 chút nói_chung ngon trong tầm giá,5,23/07/2019,Neutral
tặng tai_nghe bluetooth nghe bé xíu hàng mất tiền khác điện_thoại ok chê đâu,1,27/10/2019,Neutral
mua con ở tgdd giá 9 tr coi nala máy đẹp chụp hình ổn tầm giá con ổn cân_nhắc mình mua samsung,5,17/06/2020,Positive
lag quá máy chạy hơi chậm mong_đợi âm_thanh cuộc_gọi nhạc nhỏ cải_thiện ở phiên_bản cập_nhật,3,10/6/2020,Negative
mình mua ss a30s tặng sạc dự_phòng nghe nói 700k về nhà tra 390k quét mã sản_phẩm đúng đồ tặng còn camera điện_thoại xấu lâu_lâu lag khuyên bạn chọn đt khác ham giảm_giá mua tới dùng hơi tiếc tiền rinh về đt,1,18/12/2019,Negative
ngon chơi lq max mượt fps toan 60 hoặc 61 90hz mượt lướt wed đãnhân_viên tư_vấn tận tìnhrất tốt trong tầm giá,5,3/7/2020,Positive
tuyệt_vời chụp hình đẹp xóa_phong tốt nghe nhạc 2 loa pin trâu sử_dụng 2 tuần giảm_sút đáng_kể,5,4/1/2019,Positive
tôi mới mua 1 ngày pin tụt nhanhthua pin samsung s7 edge máy nóng lướt web pin 4000 khj ảomàn hình chế_độ sáng tự_động hơi tối loa rè,1,18/09/2019,Negative
màn_hình 90hz vuốt tay máy dùng ok chụp hình thấy thường thôi mới sài một ngày thôi,5,13/04/2020,Neutral
đt nhìn sang đẹp bắt_mắt pin trâu coi phim chất_lượng tốt âm_thanh tốt đáng đồng_tiền bát gạo,5,9/8/2020,Positive
bluetooth lỗi nghe ngắt liên_tục sóng mạng wifi quá yếu khởi_động mới sóng pin đầu nhanh hết lắm 1 tuần ổn_định khá ổn,3,14/01/2020,Negative
mua máy xài hơn một tuần mấy ngon mượt đến h ch biết chụp xóa_phôngdân quê rõmong giúp_đỡ,5,25/11/2019,Positive
ai giống mình k máy mua đc 2 tuần sạc pin đầy rút chế_độ bay đêm tầm 8 tiếng hao mất 12 pin,4,6/12/2019,Negative
ngon cả nfc mua ở đmx nghi lộcnghệ an,5,13/09/2019,Positive
mình lấy 7 plus mấy hôm thấy màn_hình mặt rung nghe nhạc âm_lượng 5060 thấy màn_hình rung thật khó_chịu,3,5/4/2020,Negative
mua một tháng đen màn_hình hao pin nhanh lác nhảy màn_hình mình đi bảo_hành tới 2 lần nhân_viên bảo sao sao sao khổ đi bảo_hành bỏ 6 triệu mua điện_thoại thật thất_vọng lời khuyên bạn muốn mua thật quá tệ muốn đập đi con_số 6 triệu hề nhỏ,1,9/8/2020,Negative
mới mua máy hơn 1 tuần chơi game hiểu sao hay đá hiện chơi liên_quân vs pubg thôi ko tải cả,3,24/07/2019,Negative
pin trâucấu hình ổnchơi game cấu_hình cao đượcnói chung hài_lòng,5,20/06/2020,Positive
mình mua 1 coi joy2 tầm 1 tháng thấy máy quá tệ load ứng_dụng kiểu treo máy load gần 5ph mới chạy đc trong kho máy_cày fim k nghe gọi cả cảm_thấy quá quá thất_vọng về vsmart,1,17/06/2020,Negative
mình mua 1612020 hôm_nay 2862020 pin giảm còn 89 dùng máy nóng nhanh pin hết nhanh luôn tháng đầu dùng k giảm tháng thứ hai trở đi pin giảm liên_tục,1,28/06/2020,Negative
máy tốt sao đánh_giá chính_xác mình dùng thấy pin ổn mình dùng mức_độ,5,29/04/2020,Positive
giật lag treo máy thường_xuyên máy tốn pin nhanh nóng lướt fb nhắn mess tự khởi_động 3 4 lần quá tệ,1,19/03/2020,Negative
cân_nhắc mua máy lắc lắm hay văng khỏi ứng_dụng cảm_ứng 2diem mua s60 nó nhỉnhh hơn con s61,1,20/10/2019,Negative
chất_lượng okie fan samsung dài_dài pin sài trâu mình nghe ng bảo pin mau tuột còn riêng mình thấy pin siêu trâu,5,13/07/2020,Positive
sử_dụng 5 tháng hỏng sạc pin 4000mah 3000 sd cung tuột pin đt mau nóng chơi game lag sd word chèn 23 tấm ảnh lag đơ khởi_động nói_chung thất_vọng về máy,2,16/06/2020,Negative
mình sai hway y9 pin camera hơn not 7 máy nóng hơn trong tác vụ xíu lacs kinh hơi thất_vọng,2,30/10/2019,Negative
nói máy chơi game ngonthi lời quản cáochoi ức_chế vl k quen máyma cầu hình ccchay game thua máy cũ mua 5 triệu,1,7/4/2020,Negative
mới mua gần 1 tuần dùng tất_cả thấy ok pin hơn 5000 thấy tụt nhanh hơn con oppo f9 pin thấp hơn con mình dùng thấy pin tụt hơi nhanh còn ok hết,4,19/06/2020,Neutral
mới mua máy pin cũng mau hết xai 4g nóng maymạng cũng ổn trong tầm giá man hình kg đẹp bằng superbấm quen phím điều hướng tính mua redmi5s 128gb mà kg yen tam sam sung lâu quyết đến cungcamera bình_thường kg đẹp xai đơn_giản thì dc trong tầm giá,4,29/12/2019,Neutral
tệ hiệu_năng kém đc thiết_kế đẹp cam chụp màn_hình xem phim ok,2,18/02/2020,Neutral
xài đc mới mua tệxài đc mới mua tệ,3,6/2/2020,Neutral
em bền vô đối trong tầm giá thông_số thế ở dòng điện_thoại mức giá 2tr5 đến 3tr,5,19/09/2019,Neutral
ưu_điểm pin trâu nhược_điểm sạc lâu cảm_ứng chậm game liên_quân lỡ tay bấm khoá màn mở ko chơi dk luôn thoát,3,26/04/2020,Negative
lần đầu mới thấy điện_thoại tệ_hại đem bán tầm trung cập_nhật phần_mềm lỗi xài tới năm lỗi khỏi nói ai ko muốn bỏ tiền rước bực_mình tránh vsmart,1,23/07/2020,Negative
tôi mới mua 1 sản_phẩm 7 ngày đi đổi khác đổi về thế sóng yếu tưởng luôn tôi thất_vọng quá,1,20/07/2020,Negative
tôi mua sản_phẩm thêgioididong về sản_phẩm star 3 tốt một làm tôi cực_kì khó_chịu màn_hình tôi hiểu lí sao màn_hình tôi lau thể sạch tôi dùng miếng dán màn_hình điện_thoại mới mua về 2 hôm hoa_văn nghệch ngoạc ri_t ghét nhìn thấy nó tôi tin bất ai kĩ_tính thấy gai_mắt hình_ảnh t chụp bằng điện_thoại khác biết lỗi sản_phẩm vui_lòng giải_thích tôi,3,4/5/2020,Neutral
sản_phẩm chụp hình đẹp pin sử_dụng lâu cấu_hình tuyệt dòng sản_phẩm ưu_điểm tốt,5,25/08/2018,Positive
mới mua đc 2 ngày quả_thật máy pin trâu cam tạm ổn chip 665 ok con dê cảm_ơn nv ở tgdd lê chân hải phòng nhé hihi,4,24/02/2020,Positive
cảm_biến vân tayvà nhận_diện khuôn_mặt tệlúc ngoài mọi tính_năng mới trải nghiệm tạm,1,29/07/2020,Negative
loạn cảm_ứng đa điểm 3 tháng máy tróc hết sơn khung máy cảm_biến tiệm cận hoạt_động bậy,1,12/4/2020,Negative
quá tệ cammera màu tái_mét loa hơi bé sai_lầm mua máy mọi người tốt nhất mua,1,6/5/2020,Negative
chơi game lag hàng tệ k mua chiến game,1,12/5/2020,Negative
dùng a51 gần 1 năm về cơ bẩn thấy máy ok chơi game kiểu liên_quân hay rắn ol kết lối mạng ổn_định thoải con gà mái ảnh chụp đẹp khỏi chê trong tầm giá ưng nhất màn_hình nắng đứng ngoài_trời hiển_thị rõ k che jjj hết,5,10/8/2020,Positive
ỗn ok pin trâu lắm hiệu_năng cao nói_chung ai chiến game hàng chính hãng bảo_hành toàn_quốc con ok,5,28/04/2020,Positive
máy mượt màn_hình khá đẹp 810 điểmcầm tay pin mạnh lắm đủ xài giá ok,5,25/05/2019,Positive
điện_thoại khá tốt pin trâu sạc pin nhanh chơi game mượt ko hiện_tượng giật hay lag hết mấy bài đánh_giá 1 sao mọi người đừng quá lo_lắng toàn mấy bài tào_lao hiện xiaomi redmi note 9 pro 1 lỗi cả,5,9/6/2020,Positive
thiếu phần quan_trọng nhất công_nghệ 5g ram 6gb đủ mạnhsản phẩm đa_dạng màu_sắc,3,1/5/2020,Negative
mau hết pin quáko xài hao pinsợ vivo quá rồixai 2 tháng ma muốn bỏ rồichan,2,30/05/2020,Negative
mua tầm 5 ngàynói chung bây h ok ko pk về ntntuyệt vời 5 sao luôn,5,8/4/2020,Positive
máy mới mua về một ngày sập nguồn định mang đi trả khởi_động máy hoạt_động thôi máy lag chơi game giật thật thất_vọng khuyên mọi người mua,1,4/2/2020,Negative
sản_phẩm ok hợp_đồng_tiền pin trâu máy mượt đánh_giá 2 cảm_biến vân tay quá tệ lần mở vân tay 2 3 lần dùng ko dc mở dt bằng mật_khẩu,2,1/6/2020,Positive
pin lâu độ phân_giải hình_ảnh fb kém hình đại_diện nhoè máy_ảnh chụp người lấy nét kịp,3,13/10/2019,Negative
con a70 mìk bh tự cập_nhật ar10 ròy bh xài lắc điên đứng tùm_lum mìk mới đọc đk bài báo kêu ar10 thành cục gạch lun xài hk đk bh dt tui tự cậpnhât rùi tui bík lsao hk lẽ tự_nhiên ss tui mất cả chục chai đt sao,2,13/04/2020,Negative
máy_hới đắt về giáchơi liên_quân k ngon bằng con ip6 camera chụp bình_thường ai_bảo đẹp sao,3,20/07/2020,Negative
máy hay tắt màn hìnhquét vân tay nhạyxài chán_ngắt ahdòng xài chất_lượng cao thua máy máy vmart 23 tr,2,1/7/2020,Negative
vấn_đề về pin sac 76 báo đầy bh 1 đổi 1 máy mới đổi lỗi 76 báo đầy,2,12/5/2020,Negative
gần 1 tháng sử_dụng mọi thứ tốt pin xài oke tác vụ bình_thường còn mấy bạn chê pin yếu mình biết_mấy bạn xài tác vụ nói_chung máy xài ngon cam đẹp đáng tiền,5,16/05/2019,Positive
