comment,n_star,date_time,label
biết_mấy bạn sài thế_nào dùng vài gìhay dùng chê_bai nọ ni kiariêng mình thấy đáng mua nhất trong tầm giá nàymình chơi liên_quân okvõ lâm jx1 efun okpin trâunhạc loa hơi nhỏchụp ảnh tàm tạmmấy bạn về cập_nhật vos 30 mượt khỏi chêhàng vn chất_lượng tốtnói chung ko thua 1 hãng nào cảcòn về lâu_dài ko biết saonhưng thấy bh 18 tháng quá ổncác bạn mua ko lo đâucái biết đêm cửa_hàng_họ hướng_dẫn chochúc bạn 1 lựa chon sáng_suốt,5,16/07/2020,Positive
sản_phẩm tuyệt giá_cả quá hợp_lý pin trâu nói_chung lòng mua sản_phẩm,5,15/12/2019,Positive
hiểu sao 45tr t mua máy chẳng máy giá 3tr hợp_lý hơn phan oppo 2015 tới h thất_vọng thậtcam tệ,1,25/05/2020,Negative
đẹp tính_năng tốt gọn_nhẹ thích_hợp mọi lứa tuổi giới_tính cá_nhân tôi thích,5,17/04/2020,Positive
mới mua về hôm màu matte cảm_thấy okie luôn mình đắn_đo bỏ 20 triệu mua đt dòng cao_cấp lỡ đam_mê mình quyết dành đầu năm mua luôn mong bạn luôn tỉnh_táo chọn sp ưa_thích nhé,5,15/07/2017,Positive
oki đáng mua pin hơi ít mẫu_mã đẹp bắt nhỏ gọn thiết_kế camera đẹp nhân_viên vui_vẻ hòa nhã lịch sản_phẩm nhìn đẹp_mắt nhỏ gọn dễ cầm,5,16/06/2020,Positive
khuyên bạn mua máy đừng mua máy nhé tôi đổi máy lần thư 2 dính lỗi chơi game khoảng 1h thoát treo máy máy lần 1 treo khoảng 5p máy lần 2 treo hơn 2p đến nản xiaomi redmi note 9s,1,11/5/2020,Negative
máy anh_trai làm trong samsung mua chodùng gần 3 tháng hiện_tượng giật lag wifi bắt ổn loa tốt camera cả nét cung_cấp đủ độ sáng ok hết pin khỏi bàn trâu vđ sạc đối bản_thân mình pin sạc nhanh cảm_ứng máy nhạy mượt cảm_ứng vân tay soang choảnh 1 chạm mở nói_chung tầm giá samsung làm quả máy thiết_kế chất_lượng ổn đúng vượt mong_đợi 3 3 đánh_giá thật 100 nhaaa,5,8/4/2020,Positive
máy mới đổi có lỗi_lầm ok ai ý_định mua xúc luôn đi k lăn_tăn,5,28/05/2020,Positive
máy tốt mạng nhanh kinh_khủng giá rẻ mặc_dù sắp mobell s61 mình thấy về cấu_hình máy tốt hơn mobell s61 thiết_kế lạ ở chỗ camera ngang nhin râtf hay bên ngoài nhìn vô iphone x iphone 7 máy làm bằng nhựa bền kinh_khủng mình làm rớt cao xuông tốt xước nhựa hay màn_hình,5,19/01/2019,Positive
máy mua cx đc hơn nửa tháng nói_chung mọi thứ tốt đặc_biệt chụp ảnh đẹp cả camera lẫn xài ứng_dụng quảng_cáo tự_nhiên lọt chặn cx ko đỡ hơn,4,9/1/2020,Positive
san pham mau den thiet ke sang trong bat mat pin thap nhung su dung rat lau,5,7/4/2019,Positive
sản_phẩm tốt ạ ảnh chắc em đăng một máy chậm bộ_nhớ cao pin tốt,5,27/07/2020,Positive
máy mạng khá chậm pin 4000 nhanh tụt đêm tắt mạng 4g cáv ứng_dụng chìm 11h đến 6h sáng tụt 25pin vs giá 8tr hơi thất_vọng về sp,2,11/1/2020,Negative
lỗi cameramất 23 giây mới mở camera mất thêm 23 giây camera hoạt_động ổn địnhlúc đầu mới mở camera màn_hình đensau khung_cảnh trong camera giậtmất vài giây camera mới hoạt_động ổn địnhnhiều mở camera thoát vài mới đượccòn ứng_dụng khác chậmchạm mở ứng_dụng chuyển cảnh chậmmất 24 giây mới mở ứng dụngmáy ảnh chụp nét quảng cáopin 5020 máy mới muabuổi tối sạc đầy 100 22 giờ đêm tắt hết ứng_dụng ngầm đi ngủ6 giờ sáng hôm dậy pin sụt 16nói chung sánh về tất_cả mọi thứ camerachipđộ ổn địnhtất cả thua_kém redmi note 8pro,1,28/06/2020,Negative
mua em nhỏ người_lớn hợp_lý túi_tiền cấu_hình quá ổn đừng đòi_hỏi giá bỏ muốn chơi game ứng_dụng xìa thêm nha ở xa nhà order online phục_vụ nhanh_chóng tận_tình gia luôn thích dịch_vụ tgdd dmx trong nhà toàn dùng hàng lựa_chọn tin_cậy về nokia c2 chất_lượng hình_ảnh gọi video cà đẹp lung_linh nha bắt wifi khá tốt dùng ké nhà kế ổn hihi mua tặng cậu em nhỏ trải nghiệm v,5,11/6/2020,Positive
sử_dụng 5 tháng nay ok phù_hợp mục_đích cá_nhân chạy ứng_dụng mail ngân hàngmượt nhạy nhanh 664 gb pin ok,5,21/07/2020,Positive
sp chơi game khá lag kh quảng_cáo sp pin tụt hơi nhanh sạc 100 rút đc 5p tụt 98 mặc_dù rút kh kh sd tụt pin khá thất_vọng mua sp,3,12/7/2020,Negative
máy ngon cực_kỳ luôn ổn trong tầm trung nv tgdd nhiệt_tình hết_mức làm_khách mua ngại,5,31/10/2019,Positive
sản_phẩm tuyệt_vời pin khoẻ hiệu_năng mượt chuyên cày game mình sài mua tới giờ ổn_định mượt treo đơ nói_chung sản_phẩm đáng đồng_tiền bát gạo sp tốt mượt vô tôi tiêp tuc mua hàng điện_máy xanh,5,22/10/2018,Positive
mới mua 2 ngày mình cảm_thấy xài ổn giống mọi người nói wifi bắt tốt pin trâu tụt pin nhanh mọi người nói_chơi game gần 1 tiếng tụt khoảng 10 chơi lâu nóng máy nói_chung cực_kỳ ok phù_hợp giá tiền,5,12/6/2020,Positive
mới dùng đánh_giá hết hiệu_năng e nó nói_chung ngon nhân_viên dmx nhiệt_tình,5,16/03/2020,Positive
sản_phẩm ok tiền nào đópin ổnmáy xài ko nóng ấm nhẹ xíu xiumấy chụy nhân_viên xuất_sắc,5,9/12/2019,Positive
về hiệu_năng tính_năng tốt chơi game zing speed mobile 1 tí đứng luôn khởi_động game,4,9/4/2020,Positive
máy dùng tốt mượt thấy lỗi pin trâu sạc hơi tốn thời_gian xíu,4,14/07/2020,Positive
mình mua sản_phẩm mới mở bán tổng_quan về sản_phẩm ổn phù_hợp thu_nhập lỗi máy tự_động mở 4g dù ko sử_dụng máy khả_năng chống nước kém chi_phí sửa_chữa lai men khá cao tầm 32 triệu khá bất_ngờ nv báo_giá sửa_chữa gần bằng 34 giá máy mới nói_chung sản_phẩm mang thương_hiệu việt giá_cả chăng ửng hộ cân_nhắc mang sử_dụng sản_phẩm trong trường_hợp nhầm chánh gây hự sản_phẩm mình hoặc thể chờ sản_phẩm hoàn_thiện hơn tốt hơn ủng_hộ,3,13/06/2020,Neutral
sạc nhanh khá mượt phân_giải chụp hình đẹp hy_vọng củ sạc lâu_bền samsung cũ mình hơn 1 năm hư sạc,5,8/8/2020,Positive
máy dep xai ổn hài_lòng về pin xài tat hết ứng_dụng ngầm wifi sáng thức dậy còn 90 trong mua 2 máy 1 máy trắng chi tốn 2,3,18/03/2020,Positive
thấy củng thôi máy dùng hơi lag pin sạc nhanh quá tốt mức giá 7tr,5,13/04/2020,Neutral
máy tốt tầm giá máy_tính_năng ưu_việt dùng máy liên_tục ko thấy nóng oke,5,7/2/2020,Positive
buồn quá buồn hieu trung_thành habgf samsung thời cù bắp va bập nắp r len cảm_ứng tinh mua hơn 20chiecvậy đến a51 quá thất_vọng lỗi từa lưa cảm_úng can tay tệ màn_hình tệ he điều_hành tệ nói_chung_tệ tát cả trừ chụp ảnh thấy okmua dc 1 tháng nhờ kỳ thuật_viên kiêm tra 4lan đổi sang máy mới vãn hiện_trạng cũmát thời_gian nen đành chịu sài_đỡ vay,1,27/01/2020,Negative
thích chơi game còn camera quá tệ dùng 1 thời_gian pin sạc kém đến 70 ngỏm mãi ko nổi nói_chung buồn đt quá,2,10/5/2020,Negative
mua ngày 21420 tgdđ 416 hậu giang q6 nhân_viên nhiệt_tình vui_vẻ trải nghiệm máy 3ngày sử_dụng cực_kỳ ngon pin ok lắm chơi game ko bàn trong tầm giá ko đối_thủ lướt web fb zalo youtube mượt lắm xài y9 prime 2019 mua thêm e đôi thành_thật cảm_ơn nhân_viên tgdđ 416 hau giang xin cảm_ơn,5,23/04/2020,Positive
máy đẹp camera chụp ảnh đẹp vân tay siêu nhạy mượt_mà trong mọi thao_tác tốtsd 4 tháng r thấy ok phục_vụ tốt,5,7/11/2017,Positive
đánh_giá 1 tháng xử dụng loa ngoài nhỏ màn_hình gọi video đôi lỗi nháy ngang màn_hình đổi trả dùng tới ngày thứ 20 mua,3,25/04/2020,Negative
máy thiết_kế hài hòa thân_thiện thừa_hưởng thiết_kế tốt giá rẻ sạc nhanh màn_hình mới_mẻ nhất tác vụ cơ_bản mượt,4,10/8/2020,Positive
xài dòng a91 thấy thật thất vọngchơi game đc mấy trận liên_quân máy nóng cục than 4g thành h h xài f7 thấy ok chuyển xài dòng tư_vấn tgdd thấy cùi bắp thật dòng f,5,14/07/2020,Negative
mới nhận máy hôm 1 ngày trải nghiệm tuy máy hơi nóng 1 xíu sạc pin sử_dụng k đáng kể_cả tuyệt_vời,5,31/08/2019,Neutral
điện_thoại mẫu_mã đẹp sang_trọng lướt web chơi game thoải_mái chạy mượt chụp hình đẹp,5,11/9/2018,Positive
camera khá nét chế_độ chụp chiến game lq pubg bật 60fps pin dùng lâu sạc đầy trong vòng gần 1 tiếng 20 nói_chung khá hài_lòng về sản_phẩm,5,1/8/2020,Positive
tốt hơn dt khác chức_năng hơn dt khácmua note7 dùng dc 2 tuần pin lâu hơn,5,19/05/2019,Positive
mình game thi tầm 4h còn 30 mình xài thử ko chơi game k biết co trâu ko mặc_dù màn_hình thấp nhất thể,4,28/07/2019,Neutral
nói thật muốn đáp máy đi luôn ừ biết rẻ_tiền ít ứng_dụng thông_thường mượt mượt 1 tí người khác gọi đến chờ hiện số lag quá trả kịp ấn nghe luôn gọi,1,12/6/2020,Negative
ngoài hơn con a20 về camera mọi thứ kém hơn công_nghệ màn_hình đến con chip,2,9/10/2019,Negative
chức_năng vân tay hơi kém pin tạm ổn màu_sắc đt ưng tiếc vân tay ổn,4,18/09/2019,Negative
quá thất_vọng về sp camera lồi dễ xước lắm nha gọi điện muốn ghi_âm giọng người cũ nghe làm clip dell màn_hình tối thui loa ngoài chói hết cả tai muốn êm ip xài thôi,1,8/12/2019,Negative
tuột pin nhanh sóng yếu quá tệ ành em đừng mua mua hoi hận mua hãng khác đi,2,11/5/2020,Negative
cảm_biến vân tay vẻ nhạy lắmchán thật biết tình_trạng chung hay sao,3,16/10/2019,Negative
tạm chip chậm hơn 439 redmi8a thuần google cập_nhật lâu,5,23/12/2019,Neutral
mới mua 1 tuần đánh_giá ạ tạm 4 sao hiện mình gặp một_số vấn_đề bận nhác đi đổi máy bạn ạ loa ngoài bé bạn call video zalo thôi khỏi nói loa nó bé tí bật max bằng 1 samsung thôi tât quạt đỡ ồn ấy mình xem phim cắm tai_nghe mới phê bạn ạ góc phía bên lâu_lâu nhấn ăn lắm dù snap720 chơi game dật mình chơi arena afk tướng skill tập_thể màn_hình dựt xài 5 tiếng làm cả tụt 7 pin bỏ trống túi quần thôi camera khá ổn tội chụp ban_đêm bật đèn flash ấn chụp mãi k chụp chờ 67s mới nghe tạch thôi giá tầm 6tr tội loa bé chắc sắm con tai_nghe,3,14/08/2020,Negative
mua hồi tối giá 8 990 ₫ ngon bổ rẻ kkkkk hnay giá 11tr,5,4/5/2020,Positive
máy xài ngon lắm wifi tuy 1 hoặc 2 gạch chạy ào àopin ok mình lướt web,5,20/06/2020,Positive
máy ok chơi game tốt camera 64mp lấy nét cực_kì còn vân tay pin thấy ổn sao mn chê riêng tôi con cực kỉ ổn trong phân khúc hơn hẳn cả con reno2,5,23/03/2020,Positive
máy tuyệt_vời trong tầm giá nhân phục_vụ tốt chụp ảnh camera đẹp pin trâu,5,23/05/2020,Positive
máy ok trong tầm giá game ổn_định ko tượt fps dag tiếc máy ko hỗ_trợ sạc nhanh,5,4/3/2020,Positive
19 ngày sử_dụng pin sạc 100 22h đến 5h sáng còn 34 đem tgdd ky thuat xem bảo bình_thường haiz pin nó chạy parapol xuống vèo bảo bình_thường,1,30/06/2019,Negative
muốn mua điện_thoại chơi game mua máy xài bao ngon pin trâu sạc nhanh cấu_hình ổn chạy game mượt,4,19/06/2020,Positive
mua gần 1 tháng 25 ngày đánh_giá chơi game ổn mấy tựa game nặng chơi cấu_hình thấp thôi mấy ba mấy má đòi đồ_họa cao_giá con chịu ạ pin sài trâu sài chụp ảnh tác vụ công hay lướt web bth 1 ngày sạc đêm sáng sài tối sạc đêm chả bất_tiện ram 2gb đa_nhiệm cực tốt quá chạy vài ứng_dụng camera ổn hết chụp đẹp tôi thử vs con a10 nhẹ_nhàng mỏng_manh đeo ốp mới chắc_tay nhẹ hơn a10 nhạy nhận_diện khuôn_mặt màng hình tràn viền nhìn khác máy tầm cao_giá đòi quá đẹp hoàn_hảo,5,4/11/2019,Positive
mới mua hqa pin 4000 màn_hình lớn cug mau tụt cảm_ứng vân tay ko nhạy bằng cảm_ứng đặt ở mặt lưng tắt hết ứng_dụng tự_động gửi dữ_liệu đi_đêm tụt 1 tăng độ nhạy_cảm_ứng vuốt mượt miếng dán màn hinhnhìu bn ko bit tăng chê ko mượttrc xài lenovo k6 power pin 4000 chuyen con thấy pin con ko bằng đươc thấy thiết_kế đẹp quất nghe gọi to rõ ko mấy con tq vân tay nhạy ưng nói_chung mấy bạn ko bit chỉnh chê cảm_ứng vuốt ko nhạy pin nhanh tuộtmih thấy cug đc đấy mua xài thôi ko lăn_tăn chi mệt cung quy dt chủ yêu nghe gọi mạng thôi,4,22/09/2019,Positive
sản_phẩm tốt trong tầm giá trải nghiệm miui tốt nhân_viên nhiệt_tình vui_vẻ,5,10/6/2019,Positive
sản_phẩm thiết_kế đẹp_mắt cấu_hình cao màu đẹp camera chụp đẹp tính_năng mới ưng_ý tuyệt_vời,5,10/6/2020,Positive
tối mua 1240000 mai giảm còn 1160000 dễ quạo ghê mua thêm máy xem youtube karaoke hoạt_hình 4 tuần trải nghiệm thấy máy tương_đối mượt màn_hình đẹp cảm_ứng tương_đối ok k nhạy lắm camera chụp choẹt tự sướng quá ok chắc hãng itel tối_ưu phần_mềm tốt dùng đc youtube bình_thường fb lite zalo lướt web xem tintuc báo mới vv giải_trí game nhẹ candy crush quánh bài online khu vườn mây vv đánh_giá pin mình dùng facebook lite nhắn_tin zalo 1 tiếng tuột 12 quá ổn_áp chất_lượng pin lâu_dài mình đánh_giá thời_gian sử_dụng lâu hihi,4,11/7/2020,Positive
sánh realme 5 pro ram bằng camera vượt_trội hơn hẳn nói_chung ngang_ngửa nhau,4,3/10/2019,Neutral
tụt pin nhanh vân tay nhạy lắm còn mọi thứ tốt update lỗi phù_hợp_số tiền bỏ,4,5/5/2019,Negative
máy mạnh k hỉu s chê đc bỏ tiên chục mua dùng pin ổn cam tạm tác vụ tạm ổn,5,25/01/2020,Positive
ủa mặt lưng nhựa hả lấy tay nhấn nhấn lún mặt lưng luôn mới xài chơi game tầm 15p nóng rang máy màn_hình k thực chống chói nắng tốt nhân_viên tư_vấn,1,8/8/2020,Negative
chán ss bản cập_nhật ngày 2410 tưởng đâu bản cập_nhật mới nhất ss vá_lổi bản cập_nhật trứớc về vấn_đề pin ko ngờ ss ko nghe người dùng bản cập_nhật ngày tệ cập_nhật sống pin suống nhanh tụt tượt quần chc ss muốn người đung qa hãng khác xài bản cấp nhật chả thấy sửa lổi j khiến máy suống cấp thêm hiệu_năng pin giãm rõ_rệt,2,29/10/2019,Negative
chơi game lq tự out còn xài ổn còn về lâu_dài pk hồi quá một xác xiaominote4 nói_chung dòng xiaomi xài khá tốt,4,18/03/2020,Positive
mình dùng 2 ngày điện_thoại mượt cấu_hình đẹp âm_thanh rõ_ràng chị nhân_viên thân_thiện nói dễ_thương luôn,5,1/2/2020,Positive
chơi game người_ta bắn chêt lâu rôi mới quay bắn trả nói_chung ko gi,2,15/05/2020,Negative
sản_phẩm thiết_kế nhìn đẹp_mắt mỏng nhẹ dễ cầm nắm giá_cả hợp_lí nhân_viên tư_vấn nhiệt_tình,5,10/6/2020,Positive
chơi pubg ko dc ổn ghìm tâm ko mượt iphone cảm_ứng tạm chấp_nhận dc pin trâu chơi liên_quân khỏi bàn tạm chấp_nhận dc,3,4/8/2019,Neutral
máy đẹp pin trâu chụp hình cực xịn zom tốt sài siêu thích tiếp_tục ủng_hộ samsung,5,29/06/2020,Positive
dùng 4 tháng máy ổn game mượt xạc nhanh chụp hình cam thương đẹp k ảo chê ở tầm giá,5,12/6/2020,Positive
mọi thứ ổn cam tự_nhiên lắm chụp xác_chết đêm tụt nào hết nói_chung khá ok tầm giá nhân_viên nhiệt_tình chu_đáo,4,28/03/2020,Positive
đt sài quá ngon trong tầm giápin cực trâu 70 pin xài bằng 4g 5tiếng còn 18 sạc khoảng 1tiếng rưỡi đầy chơi game mượt âm_thanh to rõ xài liên_tục ko hề nóng tí nào hơi ấm thôi nói_chung ngon trong tầm giá chính hãng,5,2/6/2020,Positive
trung ad hỏi mình mới mua thấy loa thoại 12 lỗ loa còn 12 lỗ loa bích mn,4,21/02/2020,Negative
mình mua con note8pro vài hômmáy thu sóng hơi kémpin tụt nhanhcòn mọi thứ ổn,4,18/03/2020,Negative
máy chạy khá ok xiaomi cập_nhật miui 11 tốt quá trong hộp đáng lẻ sạc nhanh hay biết_mấy,4,29/08/2019,Neutral
pin 4000 tụt nhanh ko tưởngko mong đợixem ảnh hơi nhoàko full hddc nhân_viên nhiệt tìnhmáy tốt lắm,3,17/04/2019,Neutral
sam sung note10plus quá tuyệt_vời chíp tiến_trình 7nm sài tốt pin sài ok mình sài đời máy sam sung thấy dc máy nào pin tốt note10 plus đáng đồng_tiền bỏ pin sạc nhanh đánh_giá 5sao,5,25/08/2019,Positive
máy tình_trạng giật lag ram 12g sai_lầm bỏ số tiền mua dòng,3,25/05/2020,Negative
hơn 1 tuần sử_dụng cá_nhân mình cảm_thấy máy tốt giá pin trâu chơi game khá ngon mọi tác vụ cơ_bản mượt good,5,27/06/2019,Positive
